,name,finger_x,finger_y,thumb_x,thumb_y
4266,labeled-data\YC104_R_10s_lowfps\img152.png,1202.3051948051948,459.14858670741023,1200.0133689839572,484.3586707410237
4267,labeled-data\YC104_R_10s_lowfps\img153.png,1204.5970206264324,463.7322383498854,1197.7215431627196,493.5259740259741
4268,labeled-data\YC104_R_10s_lowfps\img154.png,1261.892666157372,321.63903743315507,1190.8460656990069,502.6932773109244
4269,labeled-data\YC104_R_10s_lowfps\img155.png,1275.6436210847978,291.8453017570665,1179.386936592819,523.3197097020626
4270,labeled-data\YC104_R_10s_lowfps\img156.png,1193.1378915202445,472.8995416348357,1188.5542398777693,504.985103132162
4271,labeled-data\YC104_R_10s_lowfps\img157.png,1186.2624140565315,491.23414820473647,1186.2624140565315,523.3197097020626
4272,labeled-data\YC104_R_10s_lowfps\img158.png,1202.3051948051948,404.1447669977082,1186.2624140565315,495.8177998472116
4273,labeled-data\YC104_R_10s_lowfps\img159.png,1257.3090145148967,301.01260504201684,1172.5114591291062,518.7360580595874
4274,labeled-data\YC104_R_10s_lowfps\img160.png,1204.5970206264324,459.14858670741023,1204.5970206264324,493.5259740259741
4275,labeled-data\YC104_R_10s_lowfps\img161.png,1193.1378915202445,466.024064171123,1197.7215431627196,495.8177998472116
4276,labeled-data\YC104_R_10s_lowfps\img162.png,1261.892666157372,317.0553857906799,1186.2624140565315,495.8177998472116
4277,labeled-data\YC104_R_10s_lowfps\img163.png,1312.312834224599,280.3861726508785,1174.8032849503438,509.5687547746371
4278,labeled-data\YC104_R_10s_lowfps\img164.png,1200.0133689839572,447.68945760122233,1202.3051948051948,488.9423223834989
4279,labeled-data\OC05_R_10s_lowfps\img000.png,864.5255953705762,317.83038059203216,777.3499888715778,794.7322279100824
4280,labeled-data\OC05_R_10s_lowfps\img001.png,869.6535722234585,317.83038059203216,774.7860004451366,804.9881816158469
4281,labeled-data\OC05_R_10s_lowfps\img002.png,859.3976185176939,312.7024037391499,772.2220120186955,799.8602047629646
4282,labeled-data\OC05_R_10s_lowfps\img003.png,861.9616069441352,312.7024037391499,774.7860004451366,799.8602047629646
4283,labeled-data\OC05_R_10s_lowfps\img004.png,864.525595370576,315.266392165591,774.7860004451366,794.7322279100824
4284,labeled-data\OC05_R_10s_lowfps\img005.png,864.5255953705762,315.266392165591,777.3499888715778,797.2962163365235
4285,labeled-data\OC05_R_10s_lowfps\img006.png,869.6535722234585,310.1384153127088,777.3499888715778,797.2962163365235
4286,labeled-data\OC05_R_10s_lowfps\img007.png,872.2175606498995,310.1384153127088,777.3499888715778,802.4241931894057
4287,labeled-data\OC05_R_10s_lowfps\img009.png,869.6535722234585,312.7024037391499,779.9139772980188,797.2962163365235
4288,labeled-data\OC05_R_10s_lowfps\img010.png,872.2175606498995,307.5744268862676,779.9139772980188,797.2962163365235
4289,labeled-data\OC05_R_10s_lowfps\img011.png,879.909525929223,302.4464500333854,782.4779657244601,794.7322279100824
4290,labeled-data\OC05_R_10s_lowfps\img012.png,900.421433340752,292.19049632762085,785.0419541509011,776.7843089249944
4291,labeled-data\OC05_R_10s_lowfps\img013.png,913.2413754729577,322.95835744491444,777.3499888715778,761.4003783663477
4292,labeled-data\OC05_R_10s_lowfps\img014.png,808.1178499888713,399.8780102381484,751.7101046071664,651.148876029379
4293,labeled-data\OC05_R_10s_lowfps\img015.png,779.9139772980188,528.0774315602048,774.7860004451366,576.7932116625863
4294,labeled-data\OC05_R_10s_lowfps\img016.png,787.6059425773424,525.5134431337636,779.9139772980188,571.6652348097041
4295,labeled-data\OC05_R_10s_lowfps\img017.png,779.9893849937632,518.2648387643588,776.1355425438419,559.3724915635205
4296,labeled-data\OC05_R_10s_lowfps\img018.png,771.9628537910517,514.9030373395128,772.9770228568204,568.6539978252587
4297,labeled-data\OC05_R_10s_lowfps\img019.png,864.5677495895084,325.8186522667376,761.5281725073993,690.7504877658741
4298,labeled-data\OC05_R_10s_lowfps\img020.png,964.6079216596064,254.63823855941507,780.1136657785006,756.59558338909
4299,labeled-data\OC05_R_10s_lowfps\img021.png,1000.0387771988086,250.62917189970528,795.6668076286345,787.7838175841453
4300,labeled-data\OC05_R_10s_lowfps\img022.png,998.1017790773247,253.0028345981372,801.7811850348376,807.133543589029
4301,labeled-data\OC05_R_10s_lowfps\img023.png,1000.416981971956,253.73066993100383,810.6818384153125,815.2441353216113
4302,labeled-data\OC05_R_10s_lowfps\img024.png,1002.9809703983972,258.8586467838861,808.1178499888713,815.2441353216113
4303,labeled-data\OC05_R_10s_lowfps\img025.png,997.8529935455148,269.1146004896507,797.8618962831067,820.3721121744936
4304,labeled-data\OC05_R_10s_lowfps\img026.png,917.3369662482272,304.020665794362,762.05641373385,768.3974124647159
4305,labeled-data\OC05_R_10s_lowfps\img027.png,770.613413109253,534.0576484846881,763.4128127422946,586.8620511757165
4306,labeled-data\OC05_R_10s_lowfps\img028.png,767.7328743460223,552.2473904492359,771.6317909766447,605.8574941202917
4307,labeled-data\OC05_R_10s_lowfps\img029.png,762.0517668675336,534.2328180194368,758.9247455814132,612.4083501724477
4308,labeled-data\OC05_R_10s_lowfps\img030.png,824.6172312973216,330.4793788939297,747.9911241059019,722.8050477139989
4309,labeled-data\OC05_R_10s_lowfps\img031.png,946.7740995115538,264.8697395221496,779.0587073963338,774.5291349790799
4310,labeled-data\OC05_R_10s_lowfps\img032.png,977.341086133986,253.73066993100383,795.2979078566657,799.8602047629646
4311,labeled-data\OC05_R_10s_lowfps\img033.png,979.905074560427,263.9866236367684,797.8618962831067,810.116158468729
4312,labeled-data\OC05_R_10s_lowfps\img034.png,985.0330514133092,269.1146004896507,802.989873135989,820.3721121744936
4313,labeled-data\OC05_R_10s_lowfps\img035.png,961.9571555753392,281.9345426218563,777.3499888715778,794.7322279100824
4314,labeled-data\OC05_R_10s_lowfps\img036.png,756.8380814600487,487.05361673714674,749.1461161807254,638.3289338971734
4315,labeled-data\OC05_R_10s_lowfps\img037.png,774.7860004451366,561.4092811039395,774.7860004451366,615.2530380592033
4316,labeled-data\OC05_R_10s_lowfps\img038.png,761.966058312931,551.153327398175,769.6580235922543,604.9970843534387
4317,labeled-data\OC05_R_10s_lowfps\img039.png,802.989873135989,351.1622301357669,759.4020698864899,717.8125751168485
4318,labeled-data\OC05_R_10s_lowfps\img040.png,946.5732250166924,261.42263521032737,792.7339194302244,774.2203204985533
4319,labeled-data\OC05_R_10s_lowfps\img041.png,1013.2369241041616,243.4747162252395,818.3738036946359,794.7322279100824
4320,labeled-data\OC05_R_10s_lowfps\img042.png,1028.6208546628086,248.60269307812155,828.6297574004004,807.552170042288
4321,labeled-data\OC05_R_10s_lowfps\img043.png,1013.2369241041616,256.2946583574451,802.989873135989,810.116158468729
4322,labeled-data\OC05_R_10s_lowfps\img044.png,992.7250166926326,263.9866236367684,769.6580235922543,789.6042510572001
4323,labeled-data\OC05_R_10s_lowfps\img045.png,808.1178499888713,415.2619407967951,754.2740930336076,648.5848876029379
4324,labeled-data\OC05_R_10s_lowfps\img046.png,754.2740930336076,553.7173158246161,767.0940351658132,607.5610727798799
4325,labeled-data\OC05_R_10s_lowfps\img047.png,747.1506976953489,555.7026081135843,756.1655338355158,605.284206884503
4326,labeled-data\OC05_R_10s_lowfps\img048.png,750.605067401673,469.0465942326148,744.6327384588124,661.3555861927279
4327,labeled-data\OC05_R_10s_lowfps\img049.png,889.2405053299849,284.670489047671,762.598960378401,768.9700235877942
4328,labeled-data\OC05_R_10s_lowfps\img050.png,982.4690629868684,251.1666815045628,802.989873135989,807.552170042288
4329,labeled-data\OC05_R_10s_lowfps\img051.png,1000.416981971956,238.3467393723572,813.2458268417536,815.2441353216113
4330,labeled-data\OC05_R_10s_lowfps\img052.png,1002.9809703983972,258.8586467838861,818.3738036946359,820.3721121744936
4331,labeled-data\OC05_R_10s_lowfps\img053.png,944.3904035822115,288.20193842012986,779.8076670256996,814.2514328344015
4332,labeled-data\OC05_R_10s_lowfps\img054.png,741.454150901402,533.2054084130871,736.3261740485198,646.0208991764968
4333,labeled-data\OC05_R_10s_lowfps\img055.png,740.8159145883593,595.2767809425777,746.0726909125942,646.0922854101818
4334,labeled-data\OC05_R_10s_lowfps\img056.png,728.6342087691962,589.613153794792,736.3261740485198,643.4569107500557
4335,labeled-data\OC05_R_10s_lowfps\img057.png,744.0181393278431,425.51789450255967,723.5062319163139,730.6325172490541
4336,labeled-data\OC05_R_10s_lowfps\img058.png,913.2413754729577,276.8065657689741,756.8380814600487,794.7322279100824
4337,labeled-data\OC05_R_10s_lowfps\img059.png,985.0330514133092,258.8586467838861,787.6059425773424,812.6801468951703
4338,labeled-data\OC05_R_10s_lowfps\img060.png,985.0330514133092,266.55061206320954,790.1699310037834,822.9361006009348
4339,labeled-data\OC05_R_10s_lowfps\img061.png,969.6491208546624,274.24257734253297,777.3499888715778,822.9361006009348
4340,labeled-data\OC05_R_10s_lowfps\img062.png,908.1133986200756,310.1384153127088,736.3261740485198,779.3482973514356
4341,labeled-data\OC05_R_10s_lowfps\img063.png,731.1981971956375,553.7173158246161,738.8901624749608,640.8929223236146
4342,labeled-data\OC05_R_10s_lowfps\img064.png,728.8396160363544,586.9481428608549,740.7391997413749,635.5381096563551
4343,labeled-data\OC05_R_10s_lowfps\img065.png,727.2286660373189,578.9090128576988,735.994048238551,624.4890003041057
4344,labeled-data\OC05_R_10s_lowfps\img066.png,748.005987316988,426.7599135517711,727.9254398147659,730.1992980297931
4345,labeled-data\OC05_R_10s_lowfps\img067.png,899.0776114372911,268.53066447867127,761.1506184927357,768.132883366728
4346,labeled-data\OC05_R_10s_lowfps\img068.png,989.7573044639267,225.50178106986243,790.6421112179876,766.6454917463262
4347,labeled-data\OC05_R_10s_lowfps\img069.png,1006.734348133809,226.0387272474612,800.06922962048,773.4646518591039
4348,labeled-data\OC05_R_10s_lowfps\img070.png,999.3595656383728,229.33714310569644,793.229703020866,785.1243282373441
4349,labeled-data\OC05_R_10s_lowfps\img071.png,944.7985601484344,253.7460514951681,761.0142226133669,774.234518865474
4350,labeled-data\OC05_R_10s_lowfps\img072.png,753.0895266619718,505.60333237731663,748.8750907664437,615.1786656610468
4351,labeled-data\OC05_R_10s_lowfps\img073.png,747.4707976238685,558.8474900438075,760.9592461985934,602.2032176054233
4352,labeled-data\OC05_R_10s_lowfps\img074.png,742.5863467093359,550.6590890067904,751.9674105676971,595.4797274411833
4353,labeled-data\OC05_R_10s_lowfps\img075.png,773.9427794353801,368.2665294863127,740.7231082588646,686.8733757701658
4354,labeled-data\OC05_R_10s_lowfps\img076.png,933.788774576084,243.4424318433123,761.7349925684089,749.3099618487851
4355,labeled-data\OC05_R_10s_lowfps\img077.png,1027.384493831843,209.92510204599355,798.9034718593098,740.2679121720198
4356,labeled-data\OC05_R_10s_lowfps\img078.png,1071.8439768019389,201.77766217068847,817.9692882770726,724.0803653142032
4357,labeled-data\OC05_R_10s_lowfps\img079.png,1102.9765190296014,181.9389939906523,820.9377921210769,704.9926329846428
4358,labeled-data\OC05_R_10s_lowfps\img080.png,1093.4358376374012,190.7833370423184,813.0406280426811,707.9194122229999
4359,labeled-data\OC05_R_10s_lowfps\img081.png,951.9108235726284,224.20550397563213,787.4464067404562,709.7671155753787
4360,labeled-data\OC05_R_10s_lowfps\img082.png,775.1818588028692,502.49327025168486,761.924415404236,555.5230438462174
4361,labeled-data\OC05_R_10s_lowfps\img083.png,776.9662061685685,515.1531990424025,768.3119634740083,565.9968748729447
4362,labeled-data\OC05_R_10s_lowfps\img084.png,758.4216641992022,527.2676175611884,754.5678217492807,577.3675694101667
4363,labeled-data\OC05_R_10s_lowfps\img085.png,809.169367239055,322.47442977236506,744.9611968307154,690.2121330201285
4364,labeled-data\OC05_R_10s_lowfps\img086.png,970.4604589244138,219.02366347681243,775.0188114055925,725.9504367287549
4365,labeled-data\OC05_R_10s_lowfps\img087.png,1051.109178975412,191.6683122376536,799.257194309496,720.5574800360775
4366,labeled-data\OC05_R_10s_lowfps\img088.png,1072.893048777819,192.30735143453933,811.4064579870997,712.2042201831471
4367,labeled-data\OC05_R_10s_lowfps\img089.png,1077.9146012643623,194.69926917615533,818.8620162314879,729.2001724718334
4368,labeled-data\OC05_R_10s_lowfps\img090.png,988.3686041707376,222.63168261373687,792.8368082905148,703.3140141526178
4369,labeled-data\OC05_R_10s_lowfps\img091.png,793.7047806597487,492.2741646886431,794.6626069996414,537.2920026636023
4370,labeled-data\OC05_R_10s_lowfps\img092.png,784.4658948529991,497.7738345041298,781.4064848379301,550.8036080986624
4371,labeled-data\OC05_R_10s_lowfps\img093.png,774.3315174811299,499.9266337171276,772.066539900913,550.8886292720092
4372,labeled-data\OC05_R_10s_lowfps\img094.png,823.0934338245954,318.7813331193681,754.4003824365227,663.6776952969833
4373,labeled-data\OC05_R_10s_lowfps\img095.png,973.7655781584602,227.9003472531316,778.0872911909597,733.2607927257199
4374,labeled-data\OC05_R_10s_lowfps\img096.png,1019.6660629656076,213.40392731248411,799.0166798898443,750.5585729969241
4375,labeled-data\OC05_R_10s_lowfps\img097.png,1030.5290391142794,218.3715527675232,816.6520516888165,764.5804745002433
4376,labeled-data\OC05_R_10s_lowfps\img098.png,1011.7771967621652,221.31512213819133,810.3294146649578,776.1501152025337
4377,labeled-data\OC05_R_10s_lowfps\img099.png,919.4795772878184,250.4858923478025,762.012927009451,736.7799593839374
4378,labeled-data\OC05_R_10s_lowfps\img100.png,760.5355066429611,519.2134248972079,765.8880656011853,574.8800380627392
4379,labeled-data\OC05_R_10s_lowfps\img101.png,767.8696463130866,525.3708396945715,767.8696463130866,572.3944787107177
4380,labeled-data\OC05_R_10s_lowfps\img102.png,748.7331690742342,517.8963009944036,746.3893116777908,599.9313098699236
4381,labeled-data\OC05_R_10s_lowfps\img103.png,820.4708052976302,301.48986323346185,738.8978067742938,719.3725925109044
4382,labeled-data\OC05_R_10s_lowfps\img104.png,970.629946295258,221.97455740184463,783.374896846226,752.8019149704048
4383,labeled-data\OC05_R_10s_lowfps\img105.png,1026.641113540907,218.4988873280031,802.656241093282,760.4482989844943
4384,labeled-data\OC05_R_10s_lowfps\img106.png,1036.57585173218,220.70019762798017,801.3111655641707,761.9734965739588
4385,labeled-data\OC05_R_10s_lowfps\img107.png,1029.8407394721596,222.46485180241768,795.4211941922913,767.2426682978863
4386,labeled-data\OC05_R_10s_lowfps\img108.png,976.431594810054,241.004932836463,759.6135170938619,726.5552758910343
4387,labeled-data\OC05_R_10s_lowfps\img109.png,785.9496777218085,500.8877279351211,790.6148554243449,558.4249195997372
4388,labeled-data\OC05_R_10s_lowfps\img110.png,790.1699310037834,507.56552414867576,795.2979078566657,558.8452926774984
4389,labeled-data\OC05_R_10s_lowfps\img111.png,772.3879652920589,507.5323946258607,776.0558767465893,549.1020577772058
4390,labeled-data\OC05_R_10s_lowfps\img112.png,821.7311892583411,334.24876359776295,767.4168015138349,691.3658630178923
4391,labeled-data\OC05_R_10s_lowfps\img113.png,993.4190717442004,212.04223631351192,807.4880763532553,729.268459855595
4392,labeled-data\OC05_R_10s_lowfps\img114.png,1054.5501151673188,196.05166362535783,837.5179350927978,744.0579183135236
4393,labeled-data\OC05_R_10s_lowfps\img115.png,1059.96433701331,196.3726481346736,850.3693967544267,754.1656343075083
4394,labeled-data\OC05_R_10s_lowfps\img116.png,1047.387757425549,211.06429562048163,836.8011851912472,760.5636325443627
4395,labeled-data\OC05_R_10s_lowfps\img117.png,896.361959661337,272.53522372031125,777.2478028867924,669.5824129687926
4396,labeled-data\OC05_R_10s_lowfps\img118.png,797.7139867677051,502.9466038240837,796.5927665227719,556.7651755808807
4397,labeled-data\OC05_R_10s_lowfps\img119.png,789.5352837223791,512.6128745608294,790.6114297866116,561.0394474512891
4398,labeled-data\OC05_R_10s_lowfps\img120.png,779.9139772980188,425.51789450255967,774.7860004451366,651.148876029379
4399,labeled-data\OC05_R_10s_lowfps\img121.png,931.074372200076,245.42682264866664,796.5955540791344,738.5158224254526
4400,labeled-data\OC05_R_10s_lowfps\img122.png,1015.269986573264,207.60924698431077,832.4378411055013,768.5010830803278
4401,labeled-data\OC05_R_10s_lowfps\img123.png,1043.9217275921048,210.649556815308,840.3836303648962,775.6713147180392
4402,labeled-data\OC05_R_10s_lowfps\img124.png,1054.200939575111,217.30960507021155,856.5055830212482,785.875320430546
4403,labeled-data\OC05_R_10s_lowfps\img125.png,1042.1063917271736,229.03018793512388,841.0361058933357,792.6602805087167
4404,labeled-data\OC05_R_10s_lowfps\img126.png,869.3485115770432,329.30485843031795,778.5409402826233,682.3033045889083
4405,labeled-data\OC05_R_10s_lowfps\img127.png,802.388756819322,514.3740354862629,795.0191282747354,569.6462495706619
4406,labeled-data\OC05_R_10s_lowfps\img128.png,786.6517334404507,521.9622738072485,796.7483499174377,578.7557414903008
4407,labeled-data\OC05_R_10s_lowfps\img129.png,810.7827876772647,355.8725947044559,770.2610992272138,727.5542887635423
4408,labeled-data\OC05_R_10s_lowfps\img130.png,956.0250539301855,253.3915994066815,799.7303323500398,791.3744831614995
4409,labeled-data\OC05_R_10s_lowfps\img131.png,1010.1434746312544,240.70721787293385,815.3103285518947,807.2220580113802
4410,labeled-data\OC05_R_10s_lowfps\img132.png,1023.686901029321,243.35076222831208,812.277724997229,809.5219117389146
4411,labeled-data\OC05_R_10s_lowfps\img133.png,1013.102908704961,248.7885677307868,793.7944825050477,801.5050743021898
4412,labeled-data\OC05_R_10s_lowfps\img134.png,883.5142391567063,307.6837317744671,770.7161019528664,726.6482413887295
4413,labeled-data\OC05_R_10s_lowfps\img135.png,774.4986708545547,544.3708463999427,785.9362442073916,594.6961691524252
4414,labeled-data\OC05_R_10s_lowfps\img136.png,769.9284038823246,559.9819508293217,788.2285212468636,606.8760015759531
4415,labeled-data\OC05_R_10s_lowfps\img137.png,775.4127822820083,418.79851735730847,767.5022635690118,702.2587712396853
4416,labeled-data\OC05_R_10s_lowfps\img138.png,941.3246789561396,262.29425717962954,791.6896675745422,775.3285819165351
4417,labeled-data\OC05_R_10s_lowfps\img139.png,1031.620407574475,232.81884185120668,825.5074477747312,785.0169953445504
4418,labeled-data\OC05_R_10s_lowfps\img140.png,1054.6307655537062,232.42083683561827,839.3114043458168,800.8006212005616
4419,labeled-data\OC05_R_10s_lowfps\img141.png,977.341086133986,276.8065657689741,813.2458268417536,781.9122857778767
4420,labeled-data\OC05_R_10s_lowfps\img142.png,791.5188955895483,534.8924223112675,784.487323400218,620.4432172814526
4421,labeled-data\OC05_R_10s_lowfps\img143.png,781.1969941317141,565.556218413868,795.4066295976522,612.5573203396639
4422,labeled-data\OC05_R_10s_lowfps\img144.png,761.966058312931,551.153327398175,774.7860004451366,625.5089917649677
4423,labeled-data\OC05_R_10s_lowfps\img145.png,836.3217226797237,338.3422880035612,746.5821277542841,738.3244825283775
4424,labeled-data\OC05_R_10s_lowfps\img146.png,977.6951959404124,250.9744964665996,767.2213091578626,762.8087211423451
4425,labeled-data\OC05_R_10s_lowfps\img147.png,1043.7228546725803,234.3892826495496,798.023495672328,764.6644815045245
4426,labeled-data\OC05_R_10s_lowfps\img148.png,1065.7727100324396,233.22738295653403,810.5852359946614,763.2321367273039
4427,labeled-data\OC05_R_10s_lowfps\img149.png,1068.1844167479512,231.4922523704552,805.1596695408152,768.6750694178331
4428,labeled-data\OC05_R_10s_lowfps\img150.png,961.5393475001732,263.0299241513932,772.9039012671783,685.9384245769788
4429,labeled-data\OC05_R_10s_lowfps\img151.png,812.1736134997873,494.84547766944826,817.7233719985776,547.0132075580773
4430,labeled-data\OC05_R_10s_lowfps\img152.png,811.1948149887553,501.54772662603307,820.5758788471165,545.3260246317193
4431,labeled-data\OC05_R_10s_lowfps\img153.png,801.7785355181531,494.74794841095695,791.997438306072,576.6646375621372
4432,labeled-data\OC05_R_10s_lowfps\img154.png,886.1908834549685,289.35166808435633,764.1356363896946,724.2611691215393
4433,labeled-data\OC05_R_10s_lowfps\img155.png,992.8216289732604,236.68755878075933,779.1362068157764,754.1842274070475
4434,labeled-data\OC05_R_10s_lowfps\img156.png,1007.820234446777,239.61478876092335,791.4754356279436,770.1040899742271
4435,labeled-data\OC05_R_10s_lowfps\img157.png,1016.463821323306,242.52303124246717,798.2709810957385,783.1202174779334
4436,labeled-data\OC05_R_10s_lowfps\img158.png,1002.144178093663,248.8783216931073,790.836418968148,796.957821924912
4437,labeled-data\OC05_R_10s_lowfps\img159.png,966.2531757379356,260.3271635911191,780.7616536088237,791.6503371473887
4438,labeled-data\OC05_R_10s_lowfps\img160.png,779.8306689435384,424.9581858637071,763.05743945024,657.20290192476
4439,labeled-data\OC05_R_10s_lowfps\img161.png,787.1670947197663,517.5448914131148,786.2261711976364,563.6501439974816
4440,labeled-data\OC05_R_10s_lowfps\img162.png,780.9717964820919,515.405276397972,783.9804980438727,561.5387003452768
4441,labeled-data\OC05_R_10s_lowfps\img163.png,834.7195257125088,323.9262127900131,766.5673644928461,695.9234261140055
4442,labeled-data\OC05_R_10s_lowfps\img164.png,974.2013285746808,228.5718398601224,786.6814683140317,735.8930121931969
4443,labeled-data\OC05_R_10s_lowfps\img165.png,1018.444562528592,220.25723111714265,802.3589402487883,753.574937169424
4444,labeled-data\OC12_R_10s_lowfps\img000.png,966.0812443370584,312.3118393234671,971.5176683781336,741.7893385684082
4445,labeled-data\OC12_R_10s_lowfps\img001.png,963.308869212306,306.7623958960552,970.9712004893676,740.4503461777416
4446,labeled-data\OC12_R_10s_lowfps\img002.png,960.9971370246494,309.9376112463319,970.6024165898232,735.7716719690302
4447,labeled-data\OC12_R_10s_lowfps\img003.png,958.0521747292488,303.7779178636397,966.672297415943,743.404174885049
4448,labeled-data\OC12_R_10s_lowfps\img004.png,959.0914639257902,312.62271104956505,968.737791694234,741.8842967453062
4449,labeled-data\OC12_R_10s_lowfps\img005.png,953.3013377791884,305.7222344251942,962.4961353116626,744.0075834731177
4450,labeled-data\OC12_R_10s_lowfps\img006.png,959.220704193786,308.4401727910433,969.9958575521536,740.9856147483822
4451,labeled-data\OC12_R_10s_lowfps\img007.png,958.708600492524,307.41834618430926,965.1394856714865,738.287653174791
4452,labeled-data\OC12_R_10s_lowfps\img008.png,957.5430846502436,305.36155754579545,965.2396227633636,742.5249223710061
4453,labeled-data\OC12_R_10s_lowfps\img009.png,961.6975767238812,305.8218447317957,968.2105583093836,734.0503839785758
4454,labeled-data\OC12_R_10s_lowfps\img010.png,959.1236901860408,304.47929483017924,966.6491941188692,737.9483213610927
4455,labeled-data\OC12_R_10s_lowfps\img011.png,963.7536264947364,299.2593316476812,965.2313618124556,726.3248384684788
4456,labeled-data\OC12_R_10s_lowfps\img012.png,951.4083896233428,326.3979407575911,961.424151221216,695.7291496791719
4457,labeled-data\OC12_R_10s_lowfps\img013.png,918.5253718032234,504.6497634574481,972.1548493754428,605.0331445541667
4458,labeled-data\OC12_R_10s_lowfps\img014.png,957.8365006279008,525.5419306484218,996.1481570132088,548.8025791680732
4459,labeled-data\OC12_R_10s_lowfps\img015.png,978.1099892991896,504.7335017921187,1015.0123240388951,531.4558821208711
4460,labeled-data\OC12_R_10s_lowfps\img016.png,980.136272281307,409.9646939386671,1010.8403283272468,539.7591126783213
4461,labeled-data\OC12_R_10s_lowfps\img017.png,1087.9666149945806,221.17826035160408,1010.3170971422152,564.3891292590588
4462,labeled-data\OC12_R_10s_lowfps\img018.png,1147.510536617688,166.2524805201189,1015.7047559178056,558.2901872172063
4463,labeled-data\OC12_R_10s_lowfps\img019.png,1180.6604498554696,156.16529504855578,1011.0287498423068,555.8721743899164
4464,labeled-data\OC12_R_10s_lowfps\img020.png,1039.230418479135,339.5998638932796,1030.405054776091,483.74747104300087
4465,labeled-data\OC12_R_10s_lowfps\img021.png,1018.3726120549818,446.0550952176926,1041.7700879188665,478.8115614271309
4466,labeled-data\OC12_R_10s_lowfps\img022.png,1004.8029004386776,452.6457947347195,1036.1637277369368,486.6200243078337
4467,labeled-data\OC12_R_10s_lowfps\img023.png,1007.9627740229826,339.15544867921005,1012.2317871630596,511.33897866232286
4468,labeled-data\OC12_R_10s_lowfps\img024.png,1103.751947851268,184.10653335973768,985.4647087616298,586.2831462645083
4469,labeled-data\OC12_R_10s_lowfps\img025.png,1147.346408797597,171.67357989864,1004.8817779819444,604.6910761935835
4470,labeled-data\OC12_R_10s_lowfps\img026.png,1151.5289470561193,182.1181583933404,1024.6626334830564,622.8116686997689
4471,labeled-data\OC12_R_10s_lowfps\img027.png,997.486998893797,331.4780663942827,996.009263576078,622.5919239849302
4472,labeled-data\OC12_R_10s_lowfps\img028.png,985.6494256763448,486.576239557679,999.8726281093902,527.9528284538117
4473,labeled-data\OC12_R_10s_lowfps\img029.png,991.307335560214,476.0156314750688,1004.853242639305,516.653352712342
4474,labeled-data\OC12_R_10s_lowfps\img030.png,999.9268322618084,319.7229555965165,983.733316071804,587.8156125199209
4475,labeled-data\OC12_R_10s_lowfps\img031.png,1075.4011476712762,203.6523194834566,989.5830373681864,639.7484310236482
4476,labeled-data\OC12_R_10s_lowfps\img032.png,1098.7295188849555,192.85089527499588,1002.7998678430292,635.4736711351131
4477,labeled-data\OC12_R_10s_lowfps\img033.png,1022.094558686662,280.04877251733376,989.1191687264508,596.6125161353644
4478,labeled-data\OC12_R_10s_lowfps\img034.png,992.3212980153376,460.1737615597442,998.5879903812202,510.3073004868044
4479,labeled-data\OC12_R_10s_lowfps\img035.png,1016.3747754777309,455.69321334548215,1019.8228245524084,497.0698022416148
4480,labeled-data\OC12_R_10s_lowfps\img036.png,986.4711662369228,380.1267549817238,1005.5175325541902,551.5440518371304
4481,labeled-data\OC12_R_10s_lowfps\img037.png,1068.8314237861205,204.50119632707947,994.6983686805494,622.823435851373
4482,labeled-data\OC12_R_10s_lowfps\img038.png,1103.6670362221207,190.97581334962345,1004.6177217316764,641.041996736029
4483,labeled-data\OC12_R_10s_lowfps\img039.png,1098.8999202387802,202.01942195737692,1013.1091754045368,642.6718840605356
4484,labeled-data\OC12_R_10s_lowfps\img040.png,968.0779418266688,366.04640029605775,978.545233660512,591.093174723684
4485,labeled-data\OC12_R_10s_lowfps\img041.png,981.6174043378468,478.746431611276,989.1771151067336,515.0330433019319
4486,labeled-data\OC12_R_10s_lowfps\img042.png,994.4991070191428,466.9779117337747,1000.6289720407922,503.7571018636704
4487,labeled-data\OC12_R_10s_lowfps\img043.png,986.4507379144288,332.7702638332215,983.5773636855306,571.2603248317638
4488,labeled-data\OC12_R_10s_lowfps\img044.png,1067.7319989717882,210.17296340023583,976.8854837681266,625.4713186169747
4489,labeled-data\OC12_R_10s_lowfps\img045.png,1097.3505455443044,191.10662029071045,989.5990119606258,632.3748054429186
4490,labeled-data\OC12_R_10s_lowfps\img046.png,1088.4007852612506,206.3015705225007,976.9540924192088,633.0608577469042
4491,labeled-data\OC12_R_10s_lowfps\img047.png,949.8233064127056,432.7839374458218,967.474033818794,571.0479687935137
4492,labeled-data\OC12_R_10s_lowfps\img048.png,969.65616998736,487.25572414914126,991.8700893236272,525.1500571345379
4493,labeled-data\OC12_R_10s_lowfps\img049.png,963.3904833024578,491.19689897243575,989.0934999166724,528.9954528168689
4494,labeled-data\OC12_R_10s_lowfps\img050.png,953.6797680065016,378.444325957032,956.5805077042464,635.1597892074421
4495,labeled-data\OC12_R_10s_lowfps\img051.png,1015.5397592440784,256.57193679379407,957.5933789613,682.0639291559091
4496,labeled-data\OC12_R_10s_lowfps\img052.png,1033.593480806453,238.21572760083905,980.9149532766546,684.1018356209192
4497,labeled-data\OC12_R_10s_lowfps\img053.png,1051.3583290589995,237.4574304590984,1012.1162467329054,700.1869845542908
4498,labeled-data\OC12_R_10s_lowfps\img054.png,970.0184135398504,300.6820623730184,1007.4748990237003,714.2016621147249
