,filename,xmin,ymin,xmax,ymax,x_centre,y_centre,x_centre_avg,y_centre_avg,new_xmin,new_ymin
5814,P23_R_10s_lowfps.mp4,691,146,1187,704,939.0,425.0,944.0,409.0,554.0,0.0
5815,P23_R_10s_lowfps.mp4,684,116,1205,698,944.5,407.0,944.0,409.0,554.0,0.0
5816,P23_R_10s_lowfps.mp4,684,69,1210,704,947.0,386.5,944.0,409.0,554.0,0.0
5817,P23_R_10s_lowfps.mp4,684,59,1205,697,944.5,378.0,944.0,409.0,554.0,0.0
5818,P23_R_10s_lowfps.mp4,685,67,1205,692,945.0,379.5,944.0,409.0,554.0,0.0
5819,P23_R_10s_lowfps.mp4,685,78,1208,701,946.5,389.5,944.0,409.0,554.0,0.0
5820,P23_R_10s_lowfps.mp4,688,146,1192,701,940.0,423.5,944.0,409.0,554.0,0.0
5821,P23_R_10s_lowfps.mp4,684,163,1190,706,937.0,434.5,944.0,409.0,554.0,0.0
5822,P23_R_10s_lowfps.mp4,687,165,1190,716,938.5,440.5,944.0,409.0,554.0,0.0
5823,P23_R_10s_lowfps.mp4,686,141,1190,706,938.0,423.5,944.0,409.0,554.0,0.0
5824,P23_R_10s_lowfps.mp4,682,109,1203,703,942.5,406.0,944.0,409.0,554.0,0.0
5825,P23_R_10s_lowfps.mp4,683,95,1208,698,945.5,396.5,944.0,409.0,554.0,0.0
5826,P23_R_10s_lowfps.mp4,680,96,1206,699,943.0,397.5,944.0,409.0,554.0,0.0
5827,P23_R_10s_lowfps.mp4,683,106,1207,702,945.0,404.0,944.0,409.0,554.0,0.0
5828,P23_R_10s_lowfps.mp4,682,138,1203,700,942.5,419.0,944.0,409.0,554.0,0.0
5829,P23_R_10s_lowfps.mp4,690,164,1174,713,932.0,438.5,944.0,409.0,554.0,0.0
5830,P23_R_10s_lowfps.mp4,680,166,1188,716,934.0,441.0,944.0,409.0,554.0,0.0
5831,P23_R_10s_lowfps.mp4,682,163,1189,710,935.5,436.5,944.0,409.0,554.0,0.0
5832,P23_R_10s_lowfps.mp4,688,157,1192,705,940.0,431.0,944.0,409.0,554.0,0.0
5833,P23_R_10s_lowfps.mp4,684,138,1208,695,946.0,416.5,944.0,409.0,554.0,0.0
5834,P23_R_10s_lowfps.mp4,690,101,1210,692,950.0,396.5,944.0,409.0,554.0,0.0
5835,P23_R_10s_lowfps.mp4,687,82,1206,692,946.5,387.0,944.0,409.0,554.0,0.0
5836,P23_R_10s_lowfps.mp4,685,77,1202,699,943.5,388.0,944.0,409.0,554.0,0.0
5837,P23_R_10s_lowfps.mp4,682,98,1213,696,947.5,397.0,944.0,409.0,554.0,0.0
5838,P23_R_10s_lowfps.mp4,688,157,1190,702,939.0,429.5,944.0,409.0,554.0,0.0
5839,P23_R_10s_lowfps.mp4,691,166,1175,711,933.0,438.5,944.0,409.0,554.0,0.0
5840,P23_R_10s_lowfps.mp4,683,157,1191,713,937.0,435.0,944.0,409.0,554.0,0.0
5841,P23_R_10s_lowfps.mp4,676,150,1205,695,940.5,422.5,944.0,409.0,554.0,0.0
5842,P23_R_10s_lowfps.mp4,687,101,1214,692,950.5,396.5,944.0,409.0,554.0,0.0
5843,P23_R_10s_lowfps.mp4,691,65,1211,700,951.0,382.5,944.0,409.0,554.0,0.0
5844,P23_R_10s_lowfps.mp4,686,69,1210,703,948.0,386.0,944.0,409.0,554.0,0.0
5845,P23_R_10s_lowfps.mp4,687,101,1209,703,948.0,402.0,944.0,409.0,554.0,0.0
5846,P23_R_10s_lowfps.mp4,689,153,1193,706,941.0,429.5,944.0,409.0,554.0,0.0
5847,P23_R_10s_lowfps.mp4,684,159,1190,714,937.0,436.5,944.0,409.0,554.0,0.0
5848,P23_R_10s_lowfps.mp4,684,158,1189,716,936.5,437.0,944.0,409.0,554.0,0.0
5849,P23_R_10s_lowfps.mp4,678,158,1204,698,941.0,428.0,944.0,409.0,554.0,0.0
5850,P23_R_10s_lowfps.mp4,680,108,1216,708,948.0,408.0,944.0,409.0,554.0,0.0
5851,P23_R_10s_lowfps.mp4,684,99,1198,708,941.0,403.5,944.0,409.0,554.0,0.0
5852,P23_R_10s_lowfps.mp4,683,82,1202,709,942.5,395.5,944.0,409.0,554.0,0.0
5853,P23_R_10s_lowfps.mp4,678,102,1211,707,944.5,404.5,944.0,409.0,554.0,0.0
5854,P23_R_10s_lowfps.mp4,686,150,1194,712,940.0,431.0,944.0,409.0,554.0,0.0
5855,P23_R_10s_lowfps.mp4,684,149,1191,720,937.5,434.5,944.0,409.0,554.0,0.0
5856,P23_R_10s_lowfps.mp4,681,163,1202,707,941.5,435.0,944.0,409.0,554.0,0.0
5857,P23_R_10s_lowfps.mp4,684,135,1206,706,945.0,420.5,944.0,409.0,554.0,0.0
5858,P23_R_10s_lowfps.mp4,684,101,1207,705,945.5,403.0,944.0,409.0,554.0,0.0
5859,P23_R_10s_lowfps.mp4,687,82,1208,705,947.5,393.5,944.0,409.0,554.0,0.0
5860,P23_R_10s_lowfps.mp4,686,83,1208,707,947.0,395.0,944.0,409.0,554.0,0.0
5861,P23_R_10s_lowfps.mp4,685,103,1213,707,949.0,405.0,944.0,409.0,554.0,0.0
5862,P23_R_10s_lowfps.mp4,688,166,1187,714,937.5,440.0,944.0,409.0,554.0,0.0
5863,P23_R_10s_lowfps.mp4,683,164,1185,720,934.0,442.0,944.0,409.0,554.0,0.0
5864,P23_R_10s_lowfps.mp4,682,162,1187,721,934.5,441.5,944.0,409.0,554.0,0.0
5865,P23_R_10s_lowfps.mp4,678,164,1201,707,939.5,435.5,944.0,409.0,554.0,0.0
5866,P23_R_10s_lowfps.mp4,685,128,1202,709,943.5,418.5,944.0,409.0,554.0,0.0
5867,P23_R_10s_lowfps.mp4,683,95,1205,712,944.0,403.5,944.0,409.0,554.0,0.0
5868,P23_R_10s_lowfps.mp4,684,100,1205,709,944.5,404.5,944.0,409.0,554.0,0.0
5869,P23_R_10s_lowfps.mp4,683,81,1207,711,945.0,396.0,944.0,409.0,554.0,0.0
5870,P23_R_10s_lowfps.mp4,689,104,1209,707,949.0,405.5,944.0,409.0,554.0,0.0
5871,P23_R_10s_lowfps.mp4,682,161,1205,707,943.5,434.0,944.0,409.0,554.0,0.0
5872,P23_R_10s_lowfps.mp4,685,152,1189,722,937.0,437.0,944.0,409.0,554.0,0.0
5873,P23_R_10s_lowfps.mp4,685,155,1189,716,937.0,435.5,944.0,409.0,554.0,0.0
5874,P23_R_10s_lowfps.mp4,692,148,1188,712,940.0,430.0,944.0,409.0,554.0,0.0
5875,P23_R_10s_lowfps.mp4,677,146,1191,709,934.0,427.5,944.0,409.0,554.0,0.0
5876,P23_R_10s_lowfps.mp4,692,111,1214,702,953.0,406.5,944.0,409.0,554.0,0.0
5877,P23_R_10s_lowfps.mp4,692,102,1213,702,952.5,402.0,944.0,409.0,554.0,0.0
5878,P23_R_10s_lowfps.mp4,697,92,1215,703,956.0,397.5,944.0,409.0,554.0,0.0
5879,P23_R_10s_lowfps.mp4,693,100,1208,698,950.5,399.0,944.0,409.0,554.0,0.0
5880,P23_R_10s_lowfps.mp4,683,150,1195,703,939.0,426.5,944.0,409.0,554.0,0.0
5881,P23_R_10s_lowfps.mp4,689,156,1193,715,941.0,435.5,944.0,409.0,554.0,0.0
5882,P23_R_10s_lowfps.mp4,684,163,1190,718,937.0,440.5,944.0,409.0,554.0,0.0
5883,P23_R_10s_lowfps.mp4,676,165,1203,706,939.5,435.5,944.0,409.0,554.0,0.0
5884,P23_R_10s_lowfps.mp4,688,134,1212,705,950.0,419.5,944.0,409.0,554.0,0.0
5885,P23_R_10s_lowfps.mp4,696,88,1219,701,957.5,394.5,944.0,409.0,554.0,0.0
5886,P23_R_10s_lowfps.mp4,698,67,1219,695,958.5,381.0,944.0,409.0,554.0,0.0
5888,P23_R_10s_lowfps.mp4,697,81,1215,697,956.0,389.0,944.0,409.0,554.0,0.0
5889,P23_R_10s_lowfps.mp4,677,152,1210,700,943.5,426.0,944.0,409.0,554.0,0.0
5890,P23_R_10s_lowfps.mp4,688,167,1192,718,940.0,442.5,944.0,409.0,554.0,0.0
5891,P23_R_10s_lowfps.mp4,685,154,1194,715,939.5,434.5,944.0,409.0,554.0,0.0
5892,P23_R_10s_lowfps.mp4,681,161,1211,704,946.0,432.5,944.0,409.0,554.0,0.0
5893,P23_R_10s_lowfps.mp4,687,128,1211,706,949.0,417.0,944.0,409.0,554.0,0.0
5894,P23_R_10s_lowfps.mp4,691,101,1207,703,949.0,402.0,944.0,409.0,554.0,0.0
5895,P23_R_10s_lowfps.mp4,693,97,1211,711,952.0,404.0,944.0,409.0,554.0,0.0
5896,P23_R_10s_lowfps.mp4,693,77,1209,712,951.0,394.5,944.0,409.0,554.0,0.0
5897,P23_R_10s_lowfps.mp4,693,96,1212,707,952.5,401.5,944.0,409.0,554.0,0.0
5898,P23_R_10s_lowfps.mp4,685,135,1205,702,945.0,418.5,944.0,409.0,554.0,0.0
5899,P23_R_10s_lowfps.mp4,677,180,1191,719,934.0,449.5,944.0,409.0,554.0,0.0
5903,P23_R_10s_lowfps.mp4,675,151,1200,713,937.5,432.0,944.0,409.0,554.0,0.0
5904,P23_R_10s_lowfps.mp4,679,100,1210,709,944.5,404.5,944.0,409.0,554.0,0.0
5905,P23_R_10s_lowfps.mp4,683,89,1205,711,944.0,400.0,944.0,409.0,554.0,0.0
5906,P35_R_10s_lowfps.mp4,1090,133,1419,678,1254.5,405.5,1247.0,400.0,857.0,0.0
5907,P35_R_10s_lowfps.mp4,1089,137,1418,678,1253.5,407.5,1247.0,400.0,857.0,0.0
5908,P35_R_10s_lowfps.mp4,1090,135,1420,698,1255.0,416.5,1247.0,400.0,857.0,0.0
5909,P35_R_10s_lowfps.mp4,1092,133,1422,708,1257.0,420.5,1247.0,400.0,857.0,0.0
5910,P35_R_10s_lowfps.mp4,1093,128,1422,706,1257.5,417.0,1247.0,400.0,857.0,0.0
5911,P35_R_10s_lowfps.mp4,1096,129,1423,704,1259.5,416.5,1247.0,400.0,857.0,0.0
5912,P35_R_10s_lowfps.mp4,1099,127,1423,706,1261.0,416.5,1247.0,400.0,857.0,0.0
5913,P35_R_10s_lowfps.mp4,1098,121,1419,692,1258.5,406.5,1247.0,400.0,857.0,0.0
5914,P35_R_10s_lowfps.mp4,1106,119,1420,701,1263.0,410.0,1247.0,400.0,857.0,0.0
5915,P35_R_10s_lowfps.mp4,1102,117,1420,658,1261.0,387.5,1247.0,400.0,857.0,0.0
5921,P35_R_10s_lowfps.mp4,1109,157,1409,497,1259.0,327.0,1247.0,400.0,857.0,0.0
5922,P35_R_10s_lowfps.mp4,1107,127,1419,531,1263.0,329.0,1247.0,400.0,857.0,0.0
5924,P35_R_10s_lowfps.mp4,1096,88,1417,658,1256.5,373.0,1247.0,400.0,857.0,0.0
5925,P35_R_10s_lowfps.mp4,1118,85,1422,691,1270.0,388.0,1247.0,400.0,857.0,0.0
5926,P35_R_10s_lowfps.mp4,1124,97,1402,566,1263.0,331.5,1247.0,400.0,857.0,0.0
5927,P35_R_10s_lowfps.mp4,1091,92,1419,628,1255.0,360.0,1247.0,400.0,857.0,0.0
5928,P35_R_10s_lowfps.mp4,1104,109,1426,631,1265.0,370.0,1247.0,400.0,857.0,0.0
5929,P35_R_10s_lowfps.mp4,1099,107,1425,610,1262.0,358.5,1247.0,400.0,857.0,0.0
5930,P35_R_10s_lowfps.mp4,1101,103,1422,670,1261.5,386.5,1247.0,400.0,857.0,0.0
5931,P35_R_10s_lowfps.mp4,1113,92,1424,669,1268.5,380.5,1247.0,400.0,857.0,0.0
5932,P35_R_10s_lowfps.mp4,1120,107,1405,555,1262.5,331.0,1247.0,400.0,857.0,0.0
5933,P35_R_10s_lowfps.mp4,1087,93,1419,625,1253.0,359.0,1247.0,400.0,857.0,0.0
5934,P35_R_10s_lowfps.mp4,1095,111,1424,645,1259.5,378.0,1247.0,400.0,857.0,0.0
5935,P35_R_10s_lowfps.mp4,1098,109,1422,671,1260.0,390.0,1247.0,400.0,857.0,0.0
5936,P35_R_10s_lowfps.mp4,1098,90,1418,664,1258.0,377.0,1247.0,400.0,857.0,0.0
5937,P35_R_10s_lowfps.mp4,1122,92,1401,573,1261.5,332.5,1247.0,400.0,857.0,0.0
5938,P35_R_10s_lowfps.mp4,1088,98,1420,631,1254.0,364.5,1247.0,400.0,857.0,0.0
5940,P35_R_10s_lowfps.mp4,1103,136,1426,647,1264.5,391.5,1247.0,400.0,857.0,0.0
5941,P35_R_10s_lowfps.mp4,1096,109,1420,629,1258.0,369.0,1247.0,400.0,857.0,0.0
5942,P35_R_10s_lowfps.mp4,1112,85,1420,668,1266.0,376.5,1247.0,400.0,857.0,0.0
5943,P35_R_10s_lowfps.mp4,1110,81,1414,676,1262.0,378.5,1247.0,400.0,857.0,0.0
5944,P35_R_10s_lowfps.mp4,1095,116,1425,649,1260.0,382.5,1247.0,400.0,857.0,0.0
5945,P35_R_10s_lowfps.mp4,1102,121,1429,630,1265.5,375.5,1247.0,400.0,857.0,0.0
5946,P35_R_10s_lowfps.mp4,1094,115,1422,641,1258.0,378.0,1247.0,400.0,857.0,0.0
5947,P35_R_10s_lowfps.mp4,1116,87,1421,671,1268.5,379.0,1247.0,400.0,857.0,0.0
5948,P35_R_10s_lowfps.mp4,1123,79,1419,658,1271.0,368.5,1247.0,400.0,857.0,0.0
5949,P35_R_10s_lowfps.mp4,1085,112,1419,634,1252.0,373.0,1247.0,400.0,857.0,0.0
5950,P35_R_10s_lowfps.mp4,1107,131,1426,640,1266.5,385.5,1247.0,400.0,857.0,0.0
5951,P35_R_10s_lowfps.mp4,1098,131,1424,667,1261.0,399.0,1247.0,400.0,857.0,0.0
5952,P35_R_10s_lowfps.mp4,1084,109,1414,652,1249.0,380.5,1247.0,400.0,857.0,0.0
5953,P35_R_10s_lowfps.mp4,1111,89,1420,707,1265.5,398.0,1247.0,400.0,857.0,0.0
5954,P35_R_10s_lowfps.mp4,1111,87,1419,705,1265.0,396.0,1247.0,400.0,857.0,0.0
5955,P35_R_10s_lowfps.mp4,1080,104,1410,625,1245.0,364.5,1247.0,400.0,857.0,0.0
5956,P35_R_10s_lowfps.mp4,1086,129,1422,693,1254.0,411.0,1247.0,400.0,857.0,0.0
5957,P35_R_10s_lowfps.mp4,1087,126,1419,698,1253.0,412.0,1247.0,400.0,857.0,0.0
5958,P35_R_10s_lowfps.mp4,1072,106,1409,636,1240.5,371.0,1247.0,400.0,857.0,0.0
5959,P35_R_10s_lowfps.mp4,1085,95,1409,650,1247.0,372.5,1247.0,400.0,857.0,0.0
5960,P35_R_10s_lowfps.mp4,1081,120,1414,636,1247.5,378.0,1247.0,400.0,857.0,0.0
5961,P35_R_10s_lowfps.mp4,1103,134,1420,673,1261.5,403.5,1247.0,400.0,857.0,0.0
5962,P35_R_10s_lowfps.mp4,1094,130,1422,702,1258.0,416.0,1247.0,400.0,857.0,0.0
5963,P35_R_10s_lowfps.mp4,1084,104,1413,688,1248.5,396.0,1247.0,400.0,857.0,0.0
5964,P35_R_10s_lowfps.mp4,1103,85,1412,673,1257.5,379.0,1247.0,400.0,857.0,0.0
5965,P35_R_10s_lowfps.mp4,1073,101,1409,637,1241.0,369.0,1247.0,400.0,857.0,0.0
5966,P35_R_10s_lowfps.mp4,1098,127,1423,689,1260.5,408.0,1247.0,400.0,857.0,0.0
5967,P35_R_10s_lowfps.mp4,1112,133,1425,647,1268.5,390.0,1247.0,400.0,857.0,0.0
5968,P35_R_10s_lowfps.mp4,1085,126,1418,671,1251.5,398.5,1247.0,400.0,857.0,0.0
5969,P35_R_10s_lowfps.mp4,1087,94,1409,638,1248.0,366.0,1247.0,400.0,857.0,0.0
5970,P35_R_10s_lowfps.mp4,1110,91,1419,685,1264.5,388.0,1247.0,400.0,857.0,0.0
5971,P35_R_10s_lowfps.mp4,1082,118,1416,625,1249.0,371.5,1247.0,400.0,857.0,0.0
5972,P35_R_10s_lowfps.mp4,1100,138,1424,661,1262.0,399.5,1247.0,400.0,857.0,0.0
5973,P35_R_10s_lowfps.mp4,1101,129,1423,641,1262.0,385.0,1247.0,400.0,857.0,0.0
5974,P35_R_10s_lowfps.mp4,1088,102,1415,625,1251.5,363.5,1247.0,400.0,857.0,0.0
5975,P35_R_10s_lowfps.mp4,1097,96,1412,663,1254.5,379.5,1247.0,400.0,857.0,0.0
5976,P35_R_10s_lowfps.mp4,1081,113,1413,642,1247.0,377.5,1247.0,400.0,857.0,0.0
5977,P35_R_10s_lowfps.mp4,1078,141,1422,667,1250.0,404.0,1247.0,400.0,857.0,0.0
5978,P35_R_10s_lowfps.mp4,1080,139,1424,676,1252.0,407.5,1247.0,400.0,857.0,0.0
5979,P35_R_10s_lowfps.mp4,1081,133,1424,688,1252.5,410.5,1247.0,400.0,857.0,0.0
5980,P35_R_10s_lowfps.mp4,1091,114,1414,637,1252.5,375.5,1247.0,400.0,857.0,0.0
5981,P35_R_10s_lowfps.mp4,1096,111,1415,670,1255.5,390.5,1247.0,400.0,857.0,0.0
5982,P35_R_10s_lowfps.mp4,1077,116,1413,668,1245.0,392.0,1247.0,400.0,857.0,0.0
5983,P35_R_10s_lowfps.mp4,1078,145,1421,671,1249.5,408.0,1247.0,400.0,857.0,0.0
5984,P35_R_10s_lowfps.mp4,1076,149,1423,678,1249.5,413.5,1247.0,400.0,857.0,0.0
5985,P35_R_10s_lowfps.mp4,1078,140,1422,681,1250.0,410.5,1247.0,400.0,857.0,0.0
5986,P35_R_10s_lowfps.mp4,1090,113,1415,674,1252.5,393.5,1247.0,400.0,857.0,0.0
5987,P35_R_10s_lowfps.mp4,1079,129,1419,666,1249.0,397.5,1247.0,400.0,857.0,0.0
5988,P35_R_10s_lowfps.mp4,1076,159,1420,679,1248.0,419.0,1247.0,400.0,857.0,0.0
5989,P35_R_10s_lowfps.mp4,1078,165,1421,692,1249.5,428.5,1247.0,400.0,857.0,0.0
5990,P35_R_10s_lowfps.mp4,1076,152,1421,679,1248.5,415.5,1247.0,400.0,857.0,0.0
5991,P35_R_10s_lowfps.mp4,1094,110,1419,709,1256.5,409.5,1247.0,400.0,857.0,0.0
5992,P35_R_10s_lowfps.mp4,1082,125,1417,662,1249.5,393.5,1247.0,400.0,857.0,0.0
5993,P35_R_10s_lowfps.mp4,1077,143,1425,698,1251.0,420.5,1247.0,400.0,857.0,0.0
5994,P35_R_10s_lowfps.mp4,1077,163,1415,670,1246.0,416.5,1247.0,400.0,857.0,0.0
5995,P35_R_10s_lowfps.mp4,1077,154,1421,688,1249.0,421.0,1247.0,400.0,857.0,0.0
5996,P35_R_10s_lowfps.mp4,1075,120,1413,647,1244.0,383.5,1247.0,400.0,857.0,0.0
5997,P35_R_10s_lowfps.mp4,1079,114,1413,653,1246.0,383.5,1247.0,400.0,857.0,0.0
5998,P35_R_10s_lowfps.mp4,1073,116,1412,651,1242.5,383.5,1247.0,400.0,857.0,0.0
5999,P35_R_10s_lowfps.mp4,1072,155,1420,678,1246.0,416.5,1247.0,400.0,857.0,0.0
6000,P35_R_10s_lowfps.mp4,1072,168,1415,675,1243.5,421.5,1247.0,400.0,857.0,0.0
6001,P35_R_10s_lowfps.mp4,1075,168,1420,698,1247.5,433.0,1247.0,400.0,857.0,0.0
6002,P35_R_10s_lowfps.mp4,1074,151,1416,667,1245.0,409.0,1247.0,400.0,857.0,0.0
6003,P35_R_10s_lowfps.mp4,1076,117,1409,608,1242.5,362.5,1247.0,400.0,857.0,0.0
6004,P35_R_10s_lowfps.mp4,1077,149,1419,681,1248.0,415.0,1247.0,400.0,857.0,0.0
6005,P35_R_10s_lowfps.mp4,1074,158,1421,692,1247.5,425.0,1247.0,400.0,857.0,0.0
6006,P35_R_10s_lowfps.mp4,1069,158,1426,712,1247.5,435.0,1247.0,400.0,857.0,0.0
6007,P35_R_10s_lowfps.mp4,1075,159,1414,673,1244.5,416.0,1247.0,400.0,857.0,0.0
6008,P35_R_10s_lowfps.mp4,1076,131,1415,655,1245.5,393.0,1247.0,400.0,857.0,0.0
6009,P35_R_10s_lowfps.mp4,1074,151,1420,680,1247.0,415.5,1247.0,400.0,857.0,0.0
6010,P35_R_10s_lowfps.mp4,1074,165,1422,706,1248.0,435.5,1247.0,400.0,857.0,0.0
6011,P35_R_10s_lowfps.mp4,1075,162,1419,700,1247.0,431.0,1247.0,400.0,857.0,0.0
6012,P35_R_10s_lowfps.mp4,1076,164,1423,704,1249.5,434.0,1247.0,400.0,857.0,0.0
6013,P35_R_10s_lowfps.mp4,1076,147,1419,679,1247.5,413.0,1247.0,400.0,857.0,0.0
6014,P35_R_10s_lowfps.mp4,1077,152,1418,675,1247.5,413.5,1247.0,400.0,857.0,0.0
6015,P35_R_10s_lowfps.mp4,1075,163,1424,708,1249.5,435.5,1247.0,400.0,857.0,0.0
6016,P35_R_10s_lowfps.mp4,1073,166,1421,698,1247.0,432.0,1247.0,400.0,857.0,0.0
6017,P35_R_10s_lowfps.mp4,1073,165,1423,712,1248.0,438.5,1247.0,400.0,857.0,0.0
6018,P35_R_10s_lowfps.mp4,1073,157,1415,677,1244.0,417.0,1247.0,400.0,857.0,0.0
6019,P35_R_10s_lowfps.mp4,1074,142,1414,647,1244.0,394.5,1247.0,400.0,857.0,0.0
6020,P35_R_10s_lowfps.mp4,1071,150,1415,669,1243.0,409.5,1247.0,400.0,857.0,0.0
6021,P35_R_10s_lowfps.mp4,1076,166,1416,679,1246.0,422.5,1247.0,400.0,857.0,0.0
6022,P35_R_10s_lowfps.mp4,1074,168,1417,687,1245.5,427.5,1247.0,400.0,857.0,0.0
6023,P35_R_10s_lowfps.mp4,1072,164,1415,687,1243.5,425.5,1247.0,400.0,857.0,0.0
6024,P35_R_10s_lowfps.mp4,1072,146,1417,681,1244.5,413.5,1247.0,400.0,857.0,0.0
6025,P35_R_10s_lowfps.mp4,1072,144,1414,671,1243.0,407.5,1247.0,400.0,857.0,0.0
6026,P35_R_10s_lowfps.mp4,1073,166,1413,661,1243.0,413.5,1247.0,400.0,857.0,0.0
6027,P35_R_10s_lowfps.mp4,1064,173,1411,659,1237.5,416.0,1247.0,400.0,857.0,0.0
6028,P35_R_10s_lowfps.mp4,1068,171,1415,678,1241.5,424.5,1247.0,400.0,857.0,0.0
6029,P35_R_10s_lowfps.mp4,1071,164,1411,661,1241.0,412.5,1247.0,400.0,857.0,0.0
6030,P35_R_10s_lowfps.mp4,1070,160,1413,658,1241.5,409.0,1247.0,400.0,857.0,0.0
6031,P35_R_10s_lowfps.mp4,1072,167,1415,671,1243.5,419.0,1247.0,400.0,857.0,0.0
6032,P35_R_10s_lowfps.mp4,1057,177,1412,662,1234.5,419.5,1247.0,400.0,857.0,0.0
6033,P35_R_10s_lowfps.mp4,1053,179,1411,664,1232.0,421.5,1247.0,400.0,857.0,0.0
6034,P35_R_10s_lowfps.mp4,1056,172,1406,650,1231.0,411.0,1247.0,400.0,857.0,0.0
6035,P35_R_10s_lowfps.mp4,1063,162,1406,646,1234.5,404.0,1247.0,400.0,857.0,0.0
6036,P35_R_10s_lowfps.mp4,1062,163,1408,636,1235.0,399.5,1247.0,400.0,857.0,0.0
6037,P35_R_10s_lowfps.mp4,1059,179,1415,684,1237.0,431.5,1247.0,400.0,857.0,0.0
6038,P35_R_10s_lowfps.mp4,1050,182,1407,642,1228.5,412.0,1247.0,400.0,857.0,0.0
6039,P35_R_10s_lowfps.mp4,1061,181,1419,707,1240.0,444.0,1247.0,400.0,857.0,0.0
6040,P35_R_10s_lowfps.mp4,1064,172,1410,659,1237.0,415.5,1247.0,400.0,857.0,0.0
6041,P35_R_10s_lowfps.mp4,1058,164,1406,639,1232.0,401.5,1247.0,400.0,857.0,0.0
6042,P35_R_10s_lowfps.mp4,1058,172,1416,660,1237.0,416.0,1247.0,400.0,857.0,0.0
6045,P35_R_10s_lowfps.mp4,1045,181,1406,648,1225.5,414.5,1247.0,400.0,857.0,0.0
6046,P35_R_10s_lowfps.mp4,1048,173,1413,647,1230.5,410.0,1247.0,400.0,857.0,0.0
6047,P35_R_10s_lowfps.mp4,1049,168,1409,648,1229.0,408.0,1247.0,400.0,857.0,0.0
6049,P35_R_10s_lowfps.mp4,1048,185,1405,656,1226.5,420.5,1247.0,400.0,857.0,0.0
6050,P35_R_10s_lowfps.mp4,1048,178,1409,677,1228.5,427.5,1247.0,400.0,857.0,0.0
6051,P35_R_10s_lowfps.mp4,1052,161,1411,701,1231.5,431.0,1247.0,400.0,857.0,0.0
6052,P35_R_10s_lowfps.mp4,1057,158,1412,664,1234.5,411.0,1247.0,400.0,857.0,0.0
6053,P35_R_10s_lowfps.mp4,1049,176,1412,673,1230.5,424.5,1247.0,400.0,857.0,0.0
6054,P35_R_10s_lowfps.mp4,1047,180,1402,638,1224.5,409.0,1247.0,400.0,857.0,0.0
6055,P35_R_10s_lowfps.mp4,1055,178,1407,643,1231.0,410.5,1247.0,400.0,857.0,0.0
6056,P35_R_10s_lowfps.mp4,1061,171,1408,676,1234.5,423.5,1247.0,400.0,857.0,0.0
6057,P35_R_10s_lowfps.mp4,1063,166,1405,655,1234.0,410.5,1247.0,400.0,857.0,0.0
6058,P35_R_10s_lowfps.mp4,1058,163,1406,639,1232.0,401.0,1247.0,400.0,857.0,0.0
6059,P35_R_10s_lowfps.mp4,1046,183,1411,668,1228.5,425.5,1247.0,400.0,857.0,0.0
6060,P35_R_10s_lowfps.mp4,1046,182,1403,639,1224.5,410.5,1247.0,400.0,857.0,0.0
6061,P35_R_10s_lowfps.mp4,1037,192,1401,627,1219.0,409.5,1247.0,400.0,857.0,0.0
6062,P35_R_10s_lowfps.mp4,1053,183,1412,663,1232.5,423.0,1247.0,400.0,857.0,0.0
6063,P35_R_10s_lowfps.mp4,1065,170,1408,641,1236.5,405.5,1247.0,400.0,857.0,0.0
6064,P35_R_10s_lowfps.mp4,1056,175,1410,651,1233.0,413.0,1247.0,400.0,857.0,0.0
6065,P35_R_10s_lowfps.mp4,1048,182,1409,656,1228.5,419.0,1247.0,400.0,857.0,0.0
6066,P35_R_10s_lowfps.mp4,1047,180,1406,635,1226.5,407.5,1247.0,400.0,857.0,0.0
6067,P35_R_10s_lowfps.mp4,1060,185,1414,661,1237.0,423.0,1247.0,400.0,857.0,0.0
6068,P35_R_10s_lowfps.mp4,1058,174,1410,659,1234.0,416.5,1247.0,400.0,857.0,0.0
6069,P35_R_10s_lowfps.mp4,1056,167,1405,634,1230.5,400.5,1247.0,400.0,857.0,0.0
6070,P35_R_10s_lowfps.mp4,1044,184,1405,640,1224.5,412.0,1247.0,400.0,857.0,0.0
6071,P36_R_10s_lowfps.mp4,872,272,1269,708,1070.5,490.0,1064.0,477.0,674.0,22.0
6072,P36_R_10s_lowfps.mp4,869,293,1266,713,1067.5,503.0,1064.0,477.0,674.0,22.0
6073,P36_R_10s_lowfps.mp4,870,295,1277,710,1073.5,502.5,1064.0,477.0,674.0,22.0
6074,P36_R_10s_lowfps.mp4,870,282,1272,708,1071.0,495.0,1064.0,477.0,674.0,22.0
6075,P36_R_10s_lowfps.mp4,869,281,1269,706,1069.0,493.5,1064.0,477.0,674.0,22.0
6076,P36_R_10s_lowfps.mp4,873,287,1275,706,1074.0,496.5,1064.0,477.0,674.0,22.0
6077,P36_R_10s_lowfps.mp4,867,293,1274,708,1070.5,500.5,1064.0,477.0,674.0,22.0
6078,P36_R_10s_lowfps.mp4,867,280,1271,707,1069.0,493.5,1064.0,477.0,674.0,22.0
6079,P36_R_10s_lowfps.mp4,866,298,1273,711,1069.5,504.5,1064.0,477.0,674.0,22.0
6080,P36_R_10s_lowfps.mp4,869,293,1274,709,1071.5,501.0,1064.0,477.0,674.0,22.0
